time,temperature_2m_mean (°C),rain_sum (mm),wind_speed_10m_max (km/h),apparent_temperature_mean (°C),temperature_2m_min (°C),temperature_2m_max (°C),apparent_temperature_max (°C),weather_code (wmo code),wind_direction_10m_dominant (°),wind_gusts_10m_max (km/h),shortwave_radiation_sum (MJ/m²),daylight_duration (s),sunshine_duration (s),apparent_temperature_min (°C),precipitation_hours (h),precipitation_sum (mm),et0_fao_evapotranspiration (mm),snowfall_sum (cm),cloud_cover_mean (%),dew_point_2m_mean (°C),relative_humidity_2m_mean (%),visibility_mean (undefined),visibility_max (undefined),visibility_min (undefined),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),winddirection_10m_dominant (°),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h)
2012-11-26 00:00:00+00:00,17.4,0.0,10.5,16.6,11.3,23.0,21.6,2.0,301.0,24.1,12.21,37531.92,33945.04,10.3,0.0,0.0,2.55,0.0,18.0,10.9,69.0,,,,15.9,8.1,301.0,9.7,5.4
2012-11-27 00:00:00+00:00,18.4,0.0,14.0,17.5,14.0,23.1,21.3,1.0,13.0,25.6,12.19,37472.89,33821.88,13.8,0.0,0.0,2.76,0.0,20.0,10.8,65.0,,,,16.1,8.4,13.0,8.3,3.3
2012-11-28 00:00:00+00:00,18.1,0.0,17.1,16.9,12.5,24.1,21.4,0.0,42.0,35.3,13.86,37416.18,34137.52,11.8,0.0,0.0,3.08,0.0,4.0,11.4,69.0,,,,22.0,11.7,42.0,11.9,7.7
2012-11-29 00:00:00+00:00,18.9,0.0,11.8,17.7,12.7,25.7,23.9,3.0,55.0,25.6,14.06,37361.93,32400.0,12.2,0.0,0.0,3.04,0.0,56.0,9.5,61.0,,,,17.1,8.3,55.0,9.7,5.9
2012-11-30 00:00:00+00:00,18.9,0.0,9.3,16.8,11.4,26.4,23.7,3.0,174.0,24.5,14.46,37310.24,34120.99,9.8,0.0,0.0,3.37,0.0,27.0,5.2,44.0,,,,14.9,6.8,174.0,6.5,2.4
2012-12-01 00:00:00+00:00,18.8,0.0,10.6,16.8,10.4,27.8,25.7,3.0,89.0,16.6,11.91,37261.16,29586.81,9.1,0.0,0.0,2.91,0.0,58.0,5.5,46.0,,,,12.3,5.9,89.0,8.6,3.2
2012-12-02 00:00:00+00:00,20.5,0.0,8.9,18.3,12.9,28.4,26.4,3.0,62.0,17.3,13.4,37214.13,32400.0,11.4,0.0,0.0,3.36,0.0,50.0,4.4,38.0,,,,12.0,6.2,62.0,7.6,1.3
2012-12-03 00:00:00+00:00,20.6,0.0,13.7,18.2,12.0,28.5,25.0,3.0,284.0,25.6,13.27,37169.03,33533.51,10.6,0.0,0.0,3.81,0.0,57.0,4.6,40.0,,,,15.4,8.1,284.0,6.1,4.1
2012-12-04 00:00:00+00:00,18.8,0.0,23.3,16.8,15.5,22.4,18.2,3.0,278.0,45.7,11.08,37125.91,31748.91,14.9,0.0,0.0,3.29,0.0,98.0,9.7,58.0,,,,27.7,14.1,278.0,9.4,3.3
2012-12-05 00:00:00+00:00,17.8,0.0,17.1,15.5,15.5,21.5,18.4,3.0,250.0,35.3,9.06,37084.82,19540.17,13.2,0.0,0.0,2.9,0.0,72.0,7.9,53.0,,,,22.5,11.7,250.0,14.0,7.9
2012-12-06 00:00:00+00:00,16.4,0.0,18.4,13.9,11.5,21.8,18.5,1.0,204.0,36.0,13.47,37045.83,33929.54,9.1,0.0,0.0,3.17,0.0,5.0,7.9,59.0,,,,25.2,13.6,204.0,16.6,9.3
2012-12-07 00:00:00+00:00,16.7,0.0,20.2,14.3,12.1,22.2,18.6,0.0,230.0,40.7,13.26,37008.98,33889.28,10.6,0.0,0.0,3.23,0.0,4.0,6.9,56.0,,,,24.2,11.8,230.0,14.0,7.9
2012-12-08 00:00:00+00:00,16.5,0.0,8.3,15.1,10.6,22.0,20.6,3.0,273.0,19.1,12.61,36974.32,33793.27,9.1,0.0,0.0,2.5,0.0,27.0,8.0,59.0,,,,13.2,6.5,273.0,7.9,5.2
2012-12-09 00:00:00+00:00,17.0,0.0,8.0,15.5,10.7,22.9,21.8,3.0,83.0,20.5,12.43,36941.92,31650.08,9.4,0.0,0.0,2.56,0.0,61.0,7.4,56.0,,,,12.2,5.9,83.0,9.4,1.3
2012-12-10 00:00:00+00:00,15.2,0.0,29.8,11.5,10.1,20.3,14.7,1.0,237.0,55.1,13.72,36911.81,33783.01,7.4,0.0,0.0,3.68,0.0,5.0,5.1,54.0,,,,31.6,17.1,237.0,9.7,5.8
2012-12-11 00:00:00+00:00,14.6,0.0,17.1,11.4,10.8,19.5,16.3,3.0,248.0,31.7,12.0,36884.06,33185.08,7.4,0.0,0.0,3.1,0.0,32.0,3.7,48.0,,,,22.7,12.2,248.0,9.7,6.2
2012-12-12 00:00:00+00:00,13.7,0.0,10.0,11.0,8.8,19.8,16.9,1.0,268.0,22.7,13.61,36858.73,33724.86,6.7,0.0,0.0,2.7,0.0,4.0,2.3,49.0,,,,13.1,6.4,268.0,4.0,1.8
2012-12-13 00:00:00+00:00,14.1,0.0,14.8,11.4,7.6,20.7,17.5,2.0,278.0,32.0,12.47,36835.84,32735.97,4.7,0.0,0.0,2.82,0.0,14.0,4.4,54.0,,,,19.9,9.7,278.0,10.4,6.2
2012-12-14 00:00:00+00:00,15.4,0.0,16.6,13.8,10.4,20.4,18.3,3.0,0.0,29.5,10.06,36815.46,30262.92,9.3,0.0,0.0,2.38,0.0,70.0,9.1,70.0,,,,19.6,9.8,0.0,11.2,6.0
2012-12-15 00:00:00+00:00,14.9,0.0,19.9,12.3,9.9,19.6,15.2,3.0,349.0,37.4,9.97,36797.64,32912.14,8.3,0.0,0.0,2.74,0.0,65.0,6.2,58.0,,,,23.0,11.8,349.0,8.6,4.6
2012-12-16 00:00:00+00:00,15.3,0.0,13.3,13.0,11.0,20.2,17.3,1.0,337.0,28.1,13.01,36782.43,33641.21,9.2,0.0,0.0,2.75,0.0,15.0,6.1,56.0,,,,18.6,9.1,337.0,12.2,6.6
2012-12-17 00:00:00+00:00,14.6,0.0,11.3,13.0,8.5,20.5,18.7,3.0,266.0,23.4,11.2,36769.88,31743.66,7.0,0.0,0.0,2.29,0.0,31.0,7.2,63.0,,,,13.6,6.7,266.0,4.7,3.7
2012-12-18 00:00:00+00:00,15.4,0.0,21.2,12.1,9.7,21.5,17.0,3.0,205.0,42.1,13.38,36760.02,33616.61,7.1,0.0,0.0,3.5,0.0,19.0,4.8,52.0,,,,26.0,14.1,205.0,11.5,7.9
2012-12-19 00:00:00+00:00,16.3,0.0,23.4,12.6,11.4,21.7,17.5,3.0,205.0,44.3,12.61,36752.91,33305.12,8.0,0.0,0.0,3.88,0.0,19.0,5.1,48.0,,,,31.4,16.9,205.0,22.0,13.3
2012-12-20 00:00:00+00:00,15.5,0.0,32.0,10.6,12.9,18.0,11.5,2.0,237.0,59.4,12.99,36748.6,33604.05,9.1,0.0,0.0,4.13,0.0,17.0,4.5,50.0,,,,45.1,24.7,237.0,34.6,19.7
2012-12-21 00:00:00+00:00,14.3,0.0,20.6,11.2,10.0,17.9,14.4,2.0,250.0,39.2,11.4,36747.11,33393.0,7.4,0.0,0.0,2.77,0.0,21.0,5.6,57.0,,,,27.1,13.6,250.0,12.6,6.6
2012-12-22 00:00:00+00:00,13.9,0.0,17.3,10.9,9.1,19.1,15.2,1.0,199.0,34.6,13.14,36748.44,33604.46,6.4,0.0,0.0,2.93,0.0,10.0,4.6,55.0,,,,22.9,12.2,199.0,13.3,8.2
2012-12-23 00:00:00+00:00,14.7,0.0,20.4,10.7,9.6,20.5,16.0,1.0,182.0,40.0,13.45,36752.52,33609.34,5.7,0.0,0.0,3.77,0.0,7.0,1.6,43.0,,,,28.0,15.0,182.0,20.5,11.3
2012-12-24 00:00:00+00:00,13.6,0.0,17.8,10.4,9.9,17.1,13.8,3.0,188.0,36.0,9.4,36759.33,27147.3,5.8,0.0,0.0,2.63,0.0,40.0,3.6,51.0,,,,23.7,12.2,188.0,4.0,0.7
2012-12-25 00:00:00+00:00,13.9,0.0,16.6,11.9,7.1,20.6,17.5,3.0,336.0,32.4,11.27,36768.83,33600.18,4.7,0.0,0.0,2.31,0.0,25.0,7.6,68.0,,,,17.8,9.4,336.0,7.9,5.0
2012-12-26 00:00:00+00:00,15.7,0.0,13.0,14.2,11.1,21.3,19.0,2.0,359.0,25.6,12.67,36780.97,33641.73,10.1,0.0,0.0,2.54,0.0,19.0,9.2,69.0,,,,17.1,8.7,359.0,9.0,4.7
2012-12-27 00:00:00+00:00,15.4,0.0,11.0,13.7,10.6,20.8,18.4,3.0,18.0,23.0,13.06,36795.74,33658.29,9.4,0.0,0.0,2.55,0.0,29.0,7.9,64.0,,,,16.2,7.7,18.0,8.3,4.8
2012-12-28 00:00:00+00:00,15.2,0.0,9.6,13.7,9.3,20.9,18.8,3.0,11.0,23.0,12.14,36813.08,33569.31,8.1,0.0,0.0,2.36,0.0,39.0,8.4,67.0,,,,15.4,7.3,11.0,10.8,4.2
2012-12-29 00:00:00+00:00,15.3,0.0,10.1,13.5,11.4,19.9,17.6,2.0,311.0,22.3,11.53,36832.95,33699.79,10.5,0.0,0.0,2.39,0.0,29.0,6.7,59.0,,,,12.8,6.9,311.0,5.4,1.5
2012-12-30 00:00:00+00:00,14.4,0.0,10.6,12.4,7.4,20.6,18.6,0.0,313.0,16.2,13.79,36855.31,33724.65,5.5,0.0,0.0,2.59,0.0,0.0,4.7,55.0,,,,11.5,5.7,313.0,4.7,2.2
2012-12-31 00:00:00+00:00,15.2,0.0,8.4,13.1,10.5,21.0,19.2,0.0,343.0,16.6,13.8,36880.12,33752.16,8.9,0.0,0.0,2.63,0.0,0.0,4.6,52.0,,,,11.8,5.3,343.0,4.7,0.8
2013-01-01 00:00:00+00:00,14.1,0.0,10.2,11.6,9.2,19.9,16.6,1.0,263.0,26.3,14.0,36907.34,33782.29,7.5,0.0,0.0,2.75,0.0,7.0,3.6,53.0,,,,14.9,7.1,263.0,5.8,3.5
2013-01-02 00:00:00+00:00,13.9,0.0,9.6,11.8,7.1,20.7,18.4,0.0,244.0,24.8,13.84,36936.93,33814.98,4.7,0.0,0.0,2.61,0.0,3.0,5.4,59.0,,,,14.8,7.3,244.0,9.4,5.6
2013-01-03 00:00:00+00:00,15.4,0.0,10.3,13.8,10.9,21.6,19.4,1.0,25.0,23.4,13.62,36968.84,33850.2,9.7,0.0,0.0,2.63,0.0,3.0,7.8,64.0,,,,14.2,7.4,25.0,9.4,3.9
2013-01-04 00:00:00+00:00,14.5,0.0,14.3,12.6,9.3,20.2,16.9,3.0,331.0,30.2,12.69,37003.02,33692.45,7.4,0.0,0.0,2.54,0.0,19.0,7.2,65.0,,,,17.2,8.2,331.0,6.8,1.8
2013-01-05 00:00:00+00:00,13.8,0.0,20.7,11.4,9.5,18.7,14.2,3.0,255.0,43.2,12.23,37039.43,33927.95,8.1,0.0,0.0,2.62,0.0,21.0,7.1,68.0,,,,23.4,12.0,255.0,10.1,5.9
2013-01-06 00:00:00+00:00,14.4,0.4,33.8,9.6,11.0,18.0,12.0,51.0,224.0,67.0,12.37,37078.03,33023.24,7.0,1.0,0.4,3.81,0.0,37.0,4.7,53.0,,,,44.3,24.3,224.0,24.5,14.1
2013-01-07 00:00:00+00:00,13.8,0.7,37.5,8.5,10.6,16.6,11.4,51.0,254.0,71.3,11.0,37118.77,33810.37,4.9,3.0,0.7,3.61,0.0,52.0,4.2,53.0,,,,51.0,26.7,254.0,28.8,17.6
2013-01-08 00:00:00+00:00,13.6,0.7,37.8,8.9,10.4,17.8,11.1,51.0,239.0,69.1,11.54,37161.6,33142.91,6.0,5.0,0.7,3.44,0.0,37.0,4.5,55.0,,,,45.1,23.4,239.0,29.9,15.3
2013-01-09 00:00:00+00:00,10.3,1.5,26.6,6.4,8.0,13.1,7.8,53.0,295.0,51.5,11.55,37206.48,34111.25,5.1,5.0,1.5,2.23,0.0,49.0,3.9,67.0,,,,34.7,17.3,295.0,18.7,9.6
2013-01-10 00:00:00+00:00,9.2,0.1,14.1,6.3,6.0,13.2,9.6,51.0,258.0,34.9,11.36,37253.42,34162.79,3.4,1.0,0.1,1.76,0.0,36.0,3.7,70.0,,,,20.1,9.5,258.0,5.4,1.5
2013-01-11 00:00:00+00:00,10.9,0.0,17.8,7.7,6.2,15.7,12.1,3.0,183.0,36.0,10.8,37302.95,34217.31,3.6,0.0,0.0,2.19,0.0,54.0,3.6,63.0,,,,21.2,11.5,183.0,9.0,5.2
2013-01-12 00:00:00+00:00,13.5,0.0,10.4,11.1,8.6,19.3,16.8,3.0,165.0,18.0,12.84,37355.11,31957.09,6.4,0.0,0.0,2.47,0.0,68.0,4.3,56.0,,,,14.1,6.9,165.0,8.3,5.2
2013-01-13 00:00:00+00:00,13.0,0.0,12.6,10.8,6.0,20.5,17.6,2.0,333.0,24.8,14.39,37409.81,34334.72,4.0,0.0,0.0,2.72,0.0,11.0,5.2,64.0,,,,14.3,7.2,333.0,5.0,3.3
2013-01-14 00:00:00+00:00,14.2,0.0,18.6,11.8,8.1,20.2,16.6,0.0,40.0,36.7,14.57,37466.93,34397.38,6.5,0.0,0.0,2.94,0.0,2.0,7.5,69.0,,,,23.1,12.0,40.0,9.7,6.7
2013-01-15 00:00:00+00:00,13.9,0.0,22.9,10.5,8.9,21.1,16.0,0.0,51.0,45.4,15.45,37526.36,34462.5,6.3,0.0,0.0,3.41,0.0,1.0,4.3,60.0,,,,28.7,15.3,51.0,17.6,9.5
2013-01-16 00:00:00+00:00,13.9,0.0,8.5,10.8,5.1,22.1,18.3,3.0,168.0,20.5,12.06,37588.0,34529.96,2.5,0.0,0.0,2.79,0.0,89.0,0.0,45.0,,,,14.1,6.9,168.0,10.1,4.5
2013-01-17 00:00:00+00:00,15.6,0.0,9.7,12.7,9.1,22.3,19.3,3.0,339.0,23.8,15.32,37651.74,34599.64,6.0,0.0,0.0,3.42,0.0,60.0,1.0,38.0,,,,14.6,7.3,339.0,8.3,3.0
2013-01-18 00:00:00+00:00,13.8,0.0,10.3,11.5,6.6,21.8,19.8,3.0,7.0,19.8,15.31,37717.48,34671.43,4.4,0.0,0.0,2.92,0.0,16.0,4.5,58.0,,,,14.1,7.5,7.0,9.4,4.6
2013-01-19 00:00:00+00:00,13.2,0.0,13.6,9.8,5.8,21.2,16.7,0.0,201.0,30.2,15.84,37785.11,34745.19,2.4,0.0,0.0,3.36,0.0,0.0,-1.1,45.0,,,,18.1,8.8,201.0,5.0,1.1
2013-01-20 00:00:00+00:00,14.4,0.0,13.0,11.3,5.7,22.7,20.2,0.0,116.0,22.0,15.69,37854.54,34820.8,2.9,0.0,0.0,3.35,0.0,0.0,-1.0,39.0,,,,13.0,6.7,116.0,8.6,2.2
2013-01-21 00:00:00+00:00,18.3,0.0,15.3,14.4,9.0,28.6,23.8,2.0,134.0,31.0,15.64,37925.64,34898.17,5.4,0.0,0.0,4.59,0.0,10.0,-2.1,30.0,,,,21.1,10.5,134.0,16.6,6.5
2013-01-22 00:00:00+00:00,19.0,0.0,18.9,15.5,14.6,23.9,20.3,0.0,230.0,33.5,15.81,37998.34,34977.16,11.3,0.0,0.0,4.96,0.0,0.0,2.6,36.0,,,,26.7,14.3,230.0,14.4,7.1
2013-01-23 00:00:00+00:00,15.2,0.0,9.5,13.6,8.1,21.7,19.2,3.0,18.0,21.2,15.17,38072.52,35057.66,6.8,0.0,0.0,2.87,0.0,42.0,7.2,65.0,,,,13.0,6.6,18.0,8.6,1.6
2013-01-24 00:00:00+00:00,16.7,0.0,10.8,14.3,10.3,24.2,21.7,3.0,85.0,22.3,13.76,38148.09,33935.42,8.0,0.0,0.0,2.91,0.0,90.0,3.5,46.0,,,,14.6,6.7,85.0,9.7,1.8
2013-01-25 00:00:00+00:00,18.9,0.0,14.5,15.8,14.2,23.8,21.0,3.0,228.0,24.8,15.49,38224.95,32400.0,11.8,0.0,0.0,4.24,0.0,43.0,2.2,34.0,,,,19.2,9.8,228.0,9.4,4.9
2013-01-26 00:00:00+00:00,15.9,0.0,12.5,12.9,9.0,23.1,19.4,1.0,219.0,29.5,14.85,38303.0,35203.46,6.4,0.0,0.0,3.55,0.0,11.0,1.7,43.0,,,,17.3,8.6,219.0,8.6,4.9
2013-01-27 00:00:00+00:00,14.5,0.0,13.8,11.0,9.3,19.0,15.6,3.0,264.0,23.8,15.07,38382.16,32479.61,5.7,0.0,0.0,3.5,0.0,53.0,-1.7,33.0,,,,17.0,8.2,264.0,9.4,4.7
2013-01-28 00:00:00+00:00,12.8,0.1,23.9,9.6,8.6,18.6,14.9,51.0,283.0,42.1,14.17,38462.32,29049.32,6.7,1.0,0.1,3.04,0.0,38.0,0.6,45.0,,,,17.5,8.5,283.0,4.0,1.0
2013-01-29 00:00:00+00:00,13.1,0.0,13.3,10.5,8.0,18.2,15.7,3.0,235.0,25.2,12.86,38543.4,33888.09,4.9,0.0,0.0,2.62,0.0,44.0,4.2,56.0,,,,17.7,8.8,235.0,7.9,4.3
2013-01-30 00:00:00+00:00,13.4,0.7,24.9,10.5,9.3,18.3,12.8,51.0,268.0,46.8,13.38,38625.39,35332.04,7.7,4.0,0.7,3.13,0.0,63.0,4.3,60.0,,,,23.8,12.0,268.0,5.8,1.8
2013-01-31 00:00:00+00:00,12.5,2.2,28.0,9.2,9.6,16.6,12.7,53.0,273.0,60.8,10.0,38709.12,29700.77,6.2,8.0,2.2,2.2,0.0,57.0,7.1,71.0,,,,37.6,18.3,273.0,16.9,9.4
2013-02-01 00:00:00+00:00,13.4,1.0,34.1,9.7,10.9,17.2,12.2,51.0,265.0,67.3,10.82,38794.71,33404.76,7.3,4.0,1.0,2.68,0.0,51.0,6.8,65.0,,,,37.6,20.1,265.0,17.6,10.3
2013-02-02 00:00:00+00:00,13.0,0.0,12.2,10.7,7.5,18.9,16.1,1.0,230.0,25.6,15.9,38882.03,35482.64,5.5,0.0,0.0,2.81,0.0,12.0,5.4,63.0,,,,17.2,8.7,230.0,9.7,4.6
2013-02-03 00:00:00+00:00,14.3,0.0,10.7,11.8,6.7,22.2,20.0,0.0,127.0,18.7,17.47,38970.98,35573.4,4.3,0.0,0.0,3.35,0.0,0.0,3.3,53.0,,,,15.2,7.3,127.0,11.5,3.6
2013-02-04 00:00:00+00:00,16.9,0.0,9.2,14.4,7.7,26.2,23.7,3.0,94.0,19.8,17.39,39061.44,35529.74,5.1,0.0,0.0,3.51,0.0,36.0,2.2,44.0,,,,13.7,6.1,94.0,5.8,1.3
2013-02-05 00:00:00+00:00,19.5,0.0,21.7,16.0,14.6,26.1,21.6,3.0,182.0,42.1,11.37,39153.3,24087.08,12.1,0.0,0.0,4.51,0.0,68.0,3.8,37.0,,,,25.7,14.1,182.0,11.2,6.3
2013-02-06 00:00:00+00:00,16.2,0.0,30.3,12.1,13.3,18.9,14.7,3.0,246.0,61.6,12.49,39246.45,25330.09,8.7,0.0,0.0,3.94,0.0,57.0,4.3,46.0,,,,38.3,18.8,246.0,16.6,8.9
2013-02-07 00:00:00+00:00,15.6,0.0,8.8,14.1,8.9,22.2,21.2,1.0,175.0,17.6,17.52,39340.77,35820.51,7.2,0.0,0.0,3.12,0.0,3.0,6.0,56.0,,,,12.8,5.2,175.0,4.3,0.5
2013-02-08 00:00:00+00:00,15.9,0.0,16.8,13.2,8.6,23.0,19.5,3.0,183.0,37.4,17.76,39436.16,35940.13,6.7,0.0,0.0,4.08,0.0,27.0,4.4,51.0,,,,21.7,10.9,183.0,10.4,5.9
2013-02-09 00:00:00+00:00,15.2,0.0,13.7,12.7,9.4,20.6,18.7,0.0,311.0,24.8,18.06,39532.51,36066.67,7.6,0.0,0.0,3.67,0.0,0.0,3.4,49.0,,,,17.7,8.3,311.0,10.1,3.6
2013-02-10 00:00:00+00:00,14.1,0.0,10.2,11.8,8.2,20.4,18.1,3.0,8.0,25.2,16.77,39629.72,36123.23,6.3,0.0,0.0,3.27,0.0,59.0,4.9,58.0,,,,18.0,8.8,8.0,12.6,7.3
2013-02-11 00:00:00+00:00,13.5,0.0,19.4,10.5,5.5,20.1,15.7,1.0,305.0,39.2,18.61,39727.69,36259.3,3.5,0.0,0.0,3.78,0.0,3.0,1.8,52.0,,,,19.9,9.7,305.0,6.5,3.1
2013-02-12 00:00:00+00:00,13.1,0.0,10.2,10.7,6.7,19.4,17.0,2.0,358.0,25.2,17.5,39826.32,36401.2,4.6,0.0,0.0,3.24,0.0,16.0,3.8,59.0,,,,17.2,7.9,358.0,10.8,5.1
2013-02-13 00:00:00+00:00,15.0,0.0,18.5,12.1,8.7,22.0,19.4,3.0,59.0,37.8,16.94,39925.5,35115.41,5.6,0.0,0.0,3.62,0.0,76.0,3.8,51.0,,,,22.1,11.1,59.0,10.4,6.2
2013-02-14 00:00:00+00:00,16.7,0.0,19.8,13.0,11.3,22.9,17.8,3.0,196.0,38.5,12.63,40025.14,28445.62,8.6,0.0,0.0,4.13,0.0,96.0,1.5,39.0,,,,23.4,12.5,196.0,9.7,4.9
2013-02-15 00:00:00+00:00,14.7,0.0,24.5,9.9,10.1,19.2,13.5,3.0,259.0,50.0,19.09,40125.15,36775.21,5.9,0.0,0.0,4.96,0.0,42.0,-5.5,26.0,,,,29.6,14.3,259.0,13.3,7.7
2013-02-16 00:00:00+00:00,13.8,0.0,11.3,10.8,7.5,20.1,17.8,0.0,262.0,28.1,18.63,40225.43,36601.5,4.7,0.0,0.0,3.74,0.0,4.0,1.2,44.0,,,,17.7,8.6,262.0,11.2,6.3
2013-02-17 00:00:00+00:00,14.3,0.0,11.7,12.3,8.1,20.1,17.3,1.0,347.0,24.8,18.75,40325.89,36799.44,7.0,0.0,0.0,3.46,0.0,4.0,4.8,58.0,,,,15.0,7.0,347.0,6.8,0.8
2013-02-18 00:00:00+00:00,13.9,0.0,18.7,11.3,6.6,20.3,16.8,3.0,339.0,33.1,17.54,40426.43,36222.08,4.9,0.0,0.0,3.62,0.0,22.0,4.7,58.0,,,,20.3,10.3,339.0,7.2,3.6
2013-02-19 00:00:00+00:00,14.2,0.0,12.5,12.1,8.9,20.0,17.0,3.0,351.0,28.8,17.35,40527.05,36919.09,7.9,0.0,0.0,3.27,0.0,30.0,5.5,60.0,,,,16.2,7.5,351.0,5.8,0.8
2013-02-20 00:00:00+00:00,15.6,0.0,9.7,13.1,7.2,23.1,20.8,3.0,236.0,26.6,19.48,40628.61,36315.67,5.3,0.0,0.0,3.9,0.0,38.0,2.6,50.0,,,,16.4,7.3,236.0,8.3,5.8
2013-02-21 00:00:00+00:00,17.5,0.0,15.5,13.9,8.4,25.5,21.5,3.0,92.0,31.0,17.34,40731.26,36000.0,5.7,0.0,0.0,4.65,0.0,87.0,-2.0,30.0,,,,18.1,9.0,92.0,3.6,1.9
2013-02-22 00:00:00+00:00,19.6,0.0,30.1,14.7,13.1,27.3,21.2,3.0,211.0,56.2,17.2,40834.91,37372.26,8.9,0.0,0.0,6.33,0.0,46.0,-4.4,21.0,,,,30.6,16.1,211.0,11.5,7.9
2013-02-23 00:00:00+00:00,17.3,0.0,20.7,14.7,11.5,22.6,19.4,1.0,281.0,40.0,18.64,40939.46,37279.04,9.5,0.0,0.0,4.23,0.0,5.0,5.1,46.0,,,,22.1,10.8,281.0,11.2,6.0
2013-02-24 00:00:00+00:00,16.1,0.0,14.3,14.1,8.0,23.9,21.5,2.0,56.0,28.1,20.09,41044.82,37511.21,6.7,0.0,0.0,4.21,0.0,8.0,6.4,60.0,,,,19.0,9.3,56.0,10.1,4.4
2013-02-25 00:00:00+00:00,18.8,0.0,16.1,16.7,10.9,27.9,26.2,3.0,57.0,27.4,19.26,41150.91,36000.0,9.0,0.0,0.0,4.19,0.0,89.0,6.2,52.0,,,,19.6,9.8,57.0,10.1,4.6
2013-02-26 00:00:00+00:00,20.3,0.0,11.5,18.1,10.2,29.0,27.1,3.0,22.0,25.9,20.02,41257.64,36083.01,8.2,0.0,0.0,4.87,0.0,53.0,4.5,39.0,,,,16.2,8.2,22.0,6.1,5.2
2013-02-27 00:00:00+00:00,17.3,0.0,15.8,15.5,10.9,24.9,22.1,3.0,5.0,31.7,19.8,41364.91,37735.25,10.1,0.0,0.0,4.16,0.0,21.0,8.3,60.0,,,,21.3,10.8,5.0,9.4,6.5
2013-02-28 00:00:00+00:00,16.2,0.0,16.0,14.3,10.6,23.4,21.4,3.0,347.0,34.2,19.95,41472.65,37779.39,9.7,0.0,0.0,4.1,0.0,27.0,8.0,64.0,,,,22.8,11.2,347.0,11.9,6.8
2013-03-01 00:00:00+00:00,15.4,0.0,13.0,13.2,8.4,22.5,20.0,3.0,22.0,28.8,20.58,41580.77,37958.11,6.8,0.0,0.0,4.06,0.0,32.0,4.9,54.0,,,,18.9,9.0,22.0,7.9,4.9
2013-03-02 00:00:00+00:00,19.0,0.0,17.7,16.0,10.6,28.9,26.0,3.0,76.0,36.7,20.52,41689.19,36251.38,7.5,0.0,0.0,5.1,0.0,36.0,3.8,44.0,,,,26.0,13.2,76.0,15.1,6.5
2013-03-03 00:00:00+00:00,22.7,0.0,24.1,18.1,16.6,29.6,25.6,3.0,221.0,42.8,21.09,41797.82,37139.28,12.7,0.0,0.0,7.64,0.0,50.0,-1.7,22.0,,,,34.8,17.7,221.0,23.4,11.0
2013-03-04 00:00:00+00:00,17.1,0.0,16.3,15.3,12.1,22.8,20.3,3.0,307.0,35.6,20.53,41906.58,37997.4,11.2,0.0,0.0,4.2,0.0,33.0,7.7,58.0,,,,22.0,10.2,307.0,6.5,1.4
2013-03-05 00:00:00+00:00,15.3,0.0,17.7,13.0,9.8,21.7,18.9,1.0,348.0,34.6,19.84,42015.39,38306.32,8.7,0.0,0.0,4.03,0.0,10.0,6.8,62.0,,,,23.8,11.8,348.0,8.3,5.6
2013-03-06 00:00:00+00:00,15.4,0.0,21.6,12.2,9.5,22.2,18.6,1.0,32.0,41.4,21.28,42124.17,38538.39,8.0,0.0,0.0,4.76,0.0,9.0,4.5,54.0,,,,28.4,14.8,32.0,10.8,6.3
2013-03-07 00:00:00+00:00,15.3,0.0,20.4,11.0,8.6,22.7,18.0,3.0,63.0,41.4,20.02,42232.83,38579.84,4.4,0.0,0.0,4.84,0.0,68.0,-0.6,39.0,,,,30.2,15.6,63.0,14.0,7.3
2013-03-08 00:00:00+00:00,19.2,0.0,29.1,15.1,10.5,27.7,22.4,2.0,211.0,57.2,22.0,42341.31,39035.76,6.9,0.0,0.0,6.45,0.0,12.0,-0.3,31.0,,,,30.0,15.7,211.0,13.3,7.9
2013-03-09 00:00:00+00:00,17.1,0.0,12.7,15.9,10.7,24.3,22.8,3.0,309.0,29.2,20.71,42449.52,36395.64,10.3,0.0,0.0,4.15,0.0,26.0,8.4,63.0,,,,17.8,7.7,309.0,9.4,2.5
2013-03-10 00:00:00+00:00,19.1,0.0,21.7,17.1,10.4,27.6,24.5,1.0,276.0,43.2,20.91,42557.38,39249.38,9.1,0.0,0.0,5.01,0.0,5.0,7.5,53.0,,,,21.9,10.8,276.0,5.8,3.3
2013-03-11 00:00:00+00:00,22.9,0.0,22.1,20.2,15.0,31.6,28.3,3.0,191.0,44.6,21.92,42664.88,38683.02,13.1,0.0,0.0,6.4,0.0,22.0,5.9,37.0,,,,26.3,13.4,191.0,9.0,5.1
2013-03-12 00:00:00+00:00,25.9,0.0,30.4,21.7,18.9,33.5,28.1,3.0,189.0,58.0,21.7,42772.83,39003.04,15.4,0.0,0.0,8.45,0.0,88.0,2.1,23.0,,,,35.2,18.3,189.0,22.7,12.1
2013-03-13 00:00:00+00:00,23.2,0.0,17.6,21.3,15.4,30.6,30.3,3.0,342.0,32.0,22.29,42881.37,39517.19,13.9,0.0,0.0,5.94,0.0,37.0,6.3,37.0,,,,20.8,9.7,342.0,10.8,4.6
